hour,time,lat,lon,speed_kmh,dir_deg
41,2026-06-07T17:00,33.778557,-60.67163,37.3,274
42,2026-06-07T18:00,33.778557,-60.67163,38.4,272
43,2026-06-07T19:00,33.778557,-60.67163,42.0,268
44,2026-06-07T20:00,33.778557,-60.67163,43.2,268
45,2026-06-07T21:00,33.778557,-60.67163,45.6,270
46,2026-06-07T22:00,33.778557,-60.67163,46.8,270
47,2026-06-07T23:00,33.778557,-60.67163,49.4,264
0,2026-06-06T00:00,33.70826,-55.006195,67.7,233
1,2026-06-06T01:00,33.70826,-55.006195,69.9,235
2,2026-06-06T02:00,33.70826,-55.006195,68.6,237
3,2026-06-06T03:00,33.70826,-55.006195,63.9,236
4,2026-06-06T04:00,33.70826,-55.006195,62.2,230
5,2026-06-06T05:00,33.70826,-55.006195,63.6,226
6,2026-06-06T06:00,33.70826,-55.006195,69.6,225
7,2026-06-06T07:00,33.70826,-55.006195,77.4,229
8,2026-06-06T08:00,33.70826,-55.006195,81.7,230
9,2026-06-06T09:00,33.70826,-55.006195,82.3,227
10,2026-06-06T10:00,33.70826,-55.006195,83.2,226
11,2026-06-06T11:00,33.70826,-55.006195,86.5,225
12,2026-06-06T12:00,33.70826,-55.006195,93.4,224
13,2026-06-06T13:00,33.70826,-55.006195,96.8,223
14,2026-06-06T14:00,33.70826,-55.006195,101.1,223
15,2026-06-06T15:00,33.70826,-55.006195,106.1,225
16,2026-06-06T16:00,33.70826,-55.006195,105.1,232
17,2026-06-06T17:00,33.70826,-55.006195,97.2,237
18,2026-06-06T18:00,33.70826,-55.006195,87.3,238
19,2026-06-06T19:00,33.70826,-55.006195,78.4,245
20,2026-06-06T20:00,33.70826,-55.006195,72.1,252
21,2026-06-06T21:00,33.70826,-55.006195,64.5,252
22,2026-06-06T22:00,33.70826,-55.006195,55.1,250
23,2026-06-06T23:00,33.70826,-55.006195,48.6,250
24,2026-06-07T00:00,33.70826,-55.006195,42.5,254
25,2026-06-07T01:00,33.70826,-55.006195,43.1,257
26,2026-06-07T02:00,33.70826,-55.006195,41.4,260
27,2026-06-07T03:00,33.70826,-55.006195,40.1,261
28,2026-06-07T04:00,33.70826,-55.006195,37.4,264
29,2026-06-07T05:00,33.70826,-55.006195,34.9,266
30,2026-06-07T06:00,33.70826,-55.006195,31.2,268
31,2026-06-07T07:00,33.70826,-55.006195,26.5,275
32,2026-06-07T08:00,33.70826,-55.006195,22.1,283
33,2026-06-07T09:00,33.70826,-55.006195,16.7,291
34,2026-06-07T10:00,33.70826,-55.006195,14.5,294
35,2026-06-07T11:00,33.70826,-55.006195,10.7,297
36,2026-06-07T12:00,33.70826,-55.006195,9.1,293
37,2026-06-07T13:00,33.70826,-55.006195,8.7,286
38,2026-06-07T14:00,33.70826,-55.006195,8.4,270
39,2026-06-07T15:00,33.70826,-55.006195,8.4,270
40,2026-06-07T16:00,33.70826,-55.006195,10.9,264
41,2026-06-07T17:00,33.70826,-55.006195,12.0,270
42,2026-06-07T18:00,33.70826,-55.006195,14.4,270
43,2026-06-07T19:00,33.70826,-55.006195,16.8,270
44,2026-06-07T20:00,33.70826,-55.006195,19.2,266
45,2026-06-07T21:00,33.70826,-55.006195,22.8,267
46,2026-06-07T22:00,33.70826,-55.006195,26.4,270
47,2026-06-07T23:00,33.70826,-55.006195,29.4,282
0,2026-06-06T00:00,38.13708,-139.97305,84.3,281
1,2026-06-06T01:00,38.13708,-139.97305,81.6,287
2,2026-06-06T02:00,38.13708,-139.97305,88.1,287
3,2026-06-06T03:00,38.13708,-139.97305,87.3,288
4,2026-06-06T04:00,38.13708,-139.97305,89.9,289
5,2026-06-06T05:00,38.13708,-139.97305,90.7,296
6,2026-06-06T06:00,38.13708,-139.97305,84.1,312
7,2026-06-06T07:00,38.13708,-139.97305,82.6,324
8,2026-06-06T08:00,38.13708,-139.97305,78.6,326
9,2026-06-06T09:00,38.13708,-139.97305,80.9,328
10,2026-06-06T10:00,38.13708,-139.97305,86.5,326
11,2026-06-06T11:00,38.13708,-139.97305,92.9,324
12,2026-06-06T12:00,38.13708,-139.97305,92.8,320
13,2026-06-06T13:00,38.13708,-139.97305,95.4,320
14,2026-06-06T14:00,38.13708,-139.97305,91.9,319
15,2026-06-06T15:00,38.13708,-139.97305,92.7,319
16,2026-06-06T16:00,38.13708,-139.97305,88.3,316
17,2026-06-06T17:00,38.13708,-139.97305,79.8,315
18,2026-06-06T18:00,38.13708,-139.97305,76.5,319
19,2026-06-06T19:00,38.13708,-139.97305,92.9,335
20,2026-06-06T20:00,38.13708,-139.97305,110.9,347
21,2026-06-06T21:00,38.13708,-139.97305,89.3,329
22,2026-06-06T22:00,38.13708,-139.97305,85.9,332
23,2026-06-06T23:00,38.13708,-139.97305,87.7,330
24,2026-06-07T00:00,38.13708,-139.97305,94.9,325
25,2026-06-07T01:00,38.13708,-139.97305,93.9,328
26,2026-06-07T02:00,38.13708,-139.97305,97.7,323
27,2026-06-07T03:00,38.13708,-139.97305,99.2,325
28,2026-06-07T04:00,38.13708,-139.97305,110.2,327
29,2026-06-07T05:00,38.13708,-139.97305,122.4,332
30,2026-06-07T06:00,38.13708,-139.97305,119.8,331
31,2026-06-07T07:00,38.13708,-139.97305,116.6,331
32,2026-06-07T08:00,38.13708,-139.97305,108.7,329
33,2026-06-07T09:00,38.13708,-139.97305,103.2,327
34,2026-06-07T10:00,38.13708,-139.97305,97.8,327
35,2026-06-07T11:00,38.13708,-139.97305,102.2,326
36,2026-06-07T12:00,38.13708,-139.97305,89.2,331
37,2026-06-07T13:00,38.13708,-139.97305,89.3,329
38,2026-06-07T14:00,38.13708,-139.97305,94.5,320
39,2026-06-07T15:00,38.13708,-139.97305,95.4,320
40,2026-06-07T16:00,38.13708,-139.97305,90.2,319
41,2026-06-07T17:00,38.13708,-139.97305,102.0,319
42,2026-06-07T18:00,38.13708,-139.97305,98.4,316
43,2026-06-07T19:00,38.13708,-139.97305,102.8,312
44,2026-06-07T20:00,38.13708,-139.97305,101.1,312
45,2026-06-07T21:00,38.13708,-139.97305,102.5,308
46,2026-06-07T22:00,38.13708,-139.97305,100.1,308
47,2026-06-07T23:00,38.13708,-139.97305,99.0,309
0,2026-06-06T00:00,38.066784,-134.33379,92.8,256
1,2026-06-06T01:00,38.066784,-134.33379,100.1,256
2,2026-06-06T02:00,38.066784,-134.33379,105.7,258
3,2026-06-06T03:00,38.066784,-134.33379,108.5,260
4,2026-06-06T04:00,38.066784,-134.33379,107.3,264
5,2026-06-06T05:00,38.066784,-134.33379,103.2,271
6,2026-06-06T06:00,38.066784,-134.33379,99.7,273
7,2026-06-06T07:00,38.066784,-134.33379,108.0,269
8,2026-06-06T08:00,38.066784,-134.33379,113.0,267
9,2026-06-06T09:00,38.066784,-134.33379,120.4,265
10,2026-06-06T10:00,38.066784,-134.33379,117.8,266
11,2026-06-06T11:00,38.066784,-134.33379,109.6,275
12,2026-06-06T12:00,38.066784,-134.33379,107.6,292
13,2026-06-06T13:00,38.066784,-134.33379,119.2,310
14,2026-06-06T14:00,38.066784,-134.33379,130.3,320
15,2026-06-06T15:00,38.066784,-134.33379,128.4,318
16,2026-06-06T16:00,38.066784,-134.33379,116.5,319
17,2026-06-06T17:00,38.066784,-134.33379,112.8,322
18,2026-06-06T18:00,38.066784,-134.33379,99.0,321
19,2026-06-06T19:00,38.066784,-134.33379,86.7,318
20,2026-06-06T20:00,38.066784,-134.33379,78.9,314
21,2026-06-06T21:00,38.066784,-134.33379,75.0,310
22,2026-06-06T22:00,38.066784,-134.33379,72.0,307
23,2026-06-06T23:00,38.066784,-134.33379,78.2,311
24,2026-06-07T00:00,38.066784,-134.33379,85.0,324
25,2026-06-07T01:00,38.066784,-134.33379,86.9,340
26,2026-06-07T02:00,38.066784,-134.33379,85.5,326
27,2026-06-07T03:00,38.066784,-134.33379,83.4,330
28,2026-06-07T04:00,38.066784,-134.33379,87.7,330
29,2026-06-07T05:00,38.066784,-134.33379,85.5,322
30,2026-06-07T06:00,38.066784,-134.33379,87.1,322
31,2026-06-07T07:00,38.066784,-134.33379,101.9,326
32,2026-06-07T08:00,38.066784,-134.33379,107.5,327
33,2026-06-07T09:00,38.066784,-134.33379,106.3,323
34,2026-06-07T10:00,38.066784,-134.33379,97.2,327
35,2026-06-07T11:00,38.066784,-134.33379,106.9,335
36,2026-06-07T12:00,38.066784,-134.33379,119.2,339
37,2026-06-07T13:00,38.066784,-134.33379,115.4,333
38,2026-06-07T14:00,38.066784,-134.33379,106.3,333
39,2026-06-07T15:00,38.066784,-134.33379,100.9,332
40,2026-06-07T16:00,38.066784,-134.33379,101.1,330
41,2026-06-07T17:00,38.066784,-134.33379,105.2,325
42,2026-06-07T18:00,38.066784,-134.33379,102.5,325
43,2026-06-07T19:00,38.066784,-134.33379,94.5,320
44,2026-06-07T20:00,38.066784,-134.33379,99.3,316
45,2026-06-07T21:00,38.066784,-134.33379,112.0,314
46,2026-06-07T22:00,38.066784,-134.33379,114.6,314
47,2026-06-07T23:00,38.066784,-134.33379,124.1,318
0,2026-06-06T00:00,38.138016,-128.66006,94.0,275
1,2026-06-06T01:00,38.138016,-128.66006,92.2,278
2,2026-06-06T02:00,38.138016,-128.66006,88.0,281
3,2026-06-06T03:00,38.138016,-128.66006,88.3,282
4,2026-06-06T04:00,38.138016,-128.66006,88.3,282
5,2026-06-06T05:00,38.138016,-128.66006,93.9,280
6,2026-06-06T06:00,38.138016,-128.66006,99.8,280
7,2026-06-06T07:00,38.138016,-128.66006,106.7,278
8,2026-06-06T08:00,38.138016,-128.66006,111.3,277
9,2026-06-06T09:00,38.138016,-128.66006,114.8,277
10,2026-06-06T10:00,38.138016,-128.66006,119.3,275
11,2026-06-06T11:00,38.138016,-128.66006,122.7,274
12,2026-06-06T12:00,38.138016,-128.66006,125.0,273
13,2026-06-06T13:00,38.138016,-128.66006,127.3,272
14,2026-06-06T14:00,38.138016,-128.66006,129.6,271
15,2026-06-06T15:00,38.138016,-128.66006,132.0,269
16,2026-06-06T16:00,38.138016,-128.66006,134.4,270
17,2026-06-06T17:00,38.138016,-128.66006,117.6,271
18,2026-06-06T18:00,38.138016,-128.66006,97.3,273
19,2026-06-06T19:00,38.138016,-128.66006,77.4,283
20,2026-06-06T20:00,38.138016,-128.66006,68.7,297
21,2026-06-06T21:00,38.138016,-128.66006,67.3,310
22,2026-06-06T22:00,38.138016,-128.66006,65.6,320
23,2026-06-06T23:00,38.138016,-128.66006,66.6,326
24,2026-06-07T00:00,38.138016,-128.66006,65.5,334
25,2026-06-07T01:00,38.138016,-128.66006,71.8,339
26,2026-06-07T02:00,38.138016,-128.66006,79.8,344
27,2026-06-07T03:00,38.138016,-128.66006,87.6,347
28,2026-06-07T04:00,38.138016,-128.66006,93.0,349
29,2026-06-07T05:00,38.138016,-128.66006,94.9,351
30,2026-06-07T06:00,38.138016,-128.66006,96.1,351
31,2026-06-07T07:00,38.138016,-128.66006,89.9,347
32,2026-06-07T08:00,38.138016,-128.66006,82.0,342
33,2026-06-07T09:00,38.138016,-128.66006,75.8,337
34,2026-06-07T10:00,38.138016,-128.66006,78.4,333
35,2026-06-07T11:00,38.138016,-128.66006,82.8,330
36,2026-06-07T12:00,38.138016,-128.66006,87.3,328
37,2026-06-07T13:00,38.138016,-128.66006,88.7,337
38,2026-06-07T14:00,38.138016,-128.66006,91.4,346
39,2026-06-07T15:00,38.138016,-128.66006,96.3,356
40,2026-06-07T16:00,38.138016,-128.66006,97.6,355
41,2026-06-07T17:00,38.138016,-128.66006,95.9,351
42,2026-06-07T18:00,38.138016,-128.66006,94.6,348
43,2026-06-07T19:00,38.138016,-128.66006,96.3,346
44,2026-06-07T20:00,38.138016,-128.66006,99.6,345
45,2026-06-07T21:00,38.138016,-128.66006,101.7,343
46,2026-06-07T22:00,38.138016,-128.66006,99.0,341
47,2026-06-07T23:00,38.138016,-128.66006,96.3,337
0,2026-06-06T00:00,38.135925,-123.0076,109.9,276
1,2026-06-06T01:00,38.135925,-123.0076,111.2,277
2,2026-06-06T02:00,38.135925,-123.0076,116.3,278
3,2026-06-06T03:00,38.135925,-123.0076,112.2,276
4,2026-06-06T04:00,38.135925,-123.0076,114.5,275
5,2026-06-06T05:00,38.135925,-123.0076,114.2,274
6,2026-06-06T06:00,38.135925,-123.0076,115.3,272
7,2026-06-06T07:00,38.135925,-123.0076,109.3,273
8,2026-06-06T08:00,38.135925,-123.0076,102.1,272
9,2026-06-06T09:00,38.135925,-123.0076,96.0,271
10,2026-06-06T10:00,38.135925,-123.0076,93.6,270
11,2026-06-06T11:00,38.135925,-123.0076,93.6,270
12,2026-06-06T12:00,38.135925,-123.0076,96.0,269
13,2026-06-06T13:00,38.135925,-123.0076,100.8,269
14,2026-06-06T14:00,38.135925,-123.0076,103.3,268
15,2026-06-06T15:00,38.135925,-123.0076,103.3,268
16,2026-06-06T16:00,38.135925,-123.0076,107.0,266
17,2026-06-06T17:00,38.135925,-123.0076,109.4,266
18,2026-06-06T18:00,38.135925,-123.0076,112.0,265
19,2026-06-06T19:00,38.135925,-123.0076,113.6,263
20,2026-06-06T20:00,38.135925,-123.0076,118.6,262
21,2026-06-06T21:00,38.135925,-123.0076,123.5,262
22,2026-06-06T22:00,38.135925,-123.0076,131.3,258
23,2026-06-06T23:00,38.135925,-123.0076,131.9,257
24,2026-06-07T00:00,38.135925,-123.0076,133.3,256
25,2026-06-07T01:00,38.135925,-123.0076,131.6,257
26,2026-06-07T02:00,38.135925,-123.0076,121.9,264
27,2026-06-07T03:00,38.135925,-123.0076,98.5,272
28,2026-06-07T04:00,38.135925,-123.0076,82.7,279
29,2026-06-07T05:00,38.135925,-123.0076,71.4,287
30,2026-06-07T06:00,38.135925,-123.0076,62.8,296
31,2026-06-07T07:00,38.135925,-123.0076,55.3,304
32,2026-06-07T08:00,38.135925,-123.0076,56.4,308
33,2026-06-07T09:00,38.135925,-123.0076,58.6,313
34,2026-06-07T10:00,38.135925,-123.0076,61.9,316
35,2026-06-07T11:00,38.135925,-123.0076,71.6,325
36,2026-06-07T12:00,38.135925,-123.0076,77.3,332
37,2026-06-07T13:00,38.135925,-123.0076,75.7,333
38,2026-06-07T14:00,38.135925,-123.0076,76.2,332
39,2026-06-07T15:00,38.135925,-123.0076,67.9,328
40,2026-06-07T16:00,38.135925,-123.0076,63.6,324
41,2026-06-07T17:00,38.135925,-123.0076,59.6,320
42,2026-06-07T18:00,38.135925,-123.0076,53.5,318
43,2026-06-07T19:00,38.135925,-123.0076,50.9,315
44,2026-06-07T20:00,38.135925,-123.0076,49.2,313
45,2026-06-07T21:00,38.135925,-123.0076,48.4,316
46,2026-06-07T22:00,38.135925,-123.0076,57.9,326
47,2026-06-07T23:00,38.135925,-123.0076,69.4,330
0,2026-06-06T00:00,38.115913,-117.34234,60.2,275
1,2026-06-06T01:00,38.115913,-117.34234,63.3,280
2,2026-06-06T02:00,38.115913,-117.34234,74.4,280
3,2026-06-06T03:00,38.115913,-117.34234,75.6,280
4,2026-06-06T04:00,38.115913,-117.34234,76.7,280
5,2026-06-06T05:00,38.115913,-117.34234,77.0,281
6,2026-06-06T06:00,38.115913,-117.34234,78.5,276
7,2026-06-06T07:00,38.115913,-117.34234,75.6,270
8,2026-06-06T08:00,38.115913,-117.34234,75.6,268
9,2026-06-06T09:00,38.115913,-117.34234,77.0,266
10,2026-06-06T10:00,38.115913,-117.34234,81.1,262
11,2026-06-06T11:00,38.115913,-117.34234,84.0,260
12,2026-06-06T12:00,38.115913,-117.34234,86.2,261
13,2026-06-06T13:00,38.115913,-117.34234,92.0,263
14,2026-06-06T14:00,38.115913,-117.34234,95.9,261
15,2026-06-06T15:00,38.115913,-117.34234,101.5,263
16,2026-06-06T16:00,38.115913,-117.34234,105.0,264
17,2026-06-06T17:00,38.115913,-117.34234,107.3,264
18,2026-06-06T18:00,38.115913,-117.34234,108.5,264
19,2026-06-06T19:00,38.115913,-117.34234,110.9,264
20,2026-06-06T20:00,38.115913,-117.34234,114.5,265
21,2026-06-06T21:00,38.115913,-117.34234,117.1,264
22,2026-06-06T22:00,38.115913,-117.34234,116.8,261
23,2026-06-06T23:00,38.115913,-117.34234,119.6,260
24,2026-06-07T00:00,38.115913,-117.34234,120.0,258
25,2026-06-07T01:00,38.115913,-117.34234,119.4,257
26,2026-06-07T02:00,38.115913,-117.34234,120.5,255
27,2026-06-07T03:00,38.115913,-117.34234,123.1,255
28,2026-06-07T04:00,38.115913,-117.34234,116.1,256
29,2026-06-07T05:00,38.115913,-117.34234,113.2,257
30,2026-06-07T06:00,38.115913,-117.34234,112.1,257
31,2026-06-07T07:00,38.115913,-117.34234,114.7,257
32,2026-06-07T08:00,38.115913,-117.34234,115.0,256
33,2026-06-07T09:00,38.115913,-117.34234,113.2,255
34,2026-06-07T10:00,38.115913,-117.34234,113.5,252
35,2026-06-07T11:00,38.115913,-117.34234,114.2,251
36,2026-06-07T12:00,38.115913,-117.34234,104.0,253
37,2026-06-07T13:00,38.115913,-117.34234,89.9,257
38,2026-06-07T14:00,38.115913,-117.34234,75.4,261
39,2026-06-07T15:00,38.115913,-117.34234,63.6,268
40,2026-06-07T16:00,38.115913,-117.34234,58.8,269
41,2026-06-07T17:00,38.115913,-117.34234,55.2,271
42,2026-06-07T18:00,38.115913,-117.34234,48.1,274
43,2026-06-07T19:00,38.115913,-117.34234,45.2,287
44,2026-06-07T20:00,38.115913,-117.34234,43.5,294
45,2026-06-07T21:00,38.115913,-117.34234,44.5,297
46,2026-06-07T22:00,38.115913,-117.34234,46.2,298
47,2026-06-07T23:00,38.115913,-117.34234,44.9,304
0,2026-06-06T00:00,38.12795,-111.65787,33.8,333
1,2026-06-06T01:00,38.12795,-111.65787,29.3,325
2,2026-06-06T02:00,38.12795,-111.65787,31.5,320
3,2026-06-06T03:00,38.12795,-111.65787,33.8,297
4,2026-06-06T04:00,38.12795,-111.65787,37.3,285
5,2026-06-06T05:00,38.12795,-111.65787,36.3,278
6,2026-06-06T06:00,38.12795,-111.65787,36.0,272
7,2026-06-06T07:00,38.12795,-111.65787,33.7,266
8,2026-06-06T08:00,38.12795,-111.65787,35.8,256
9,2026-06-06T09:00,38.12795,-111.65787,40.2,260
10,2026-06-06T10:00,38.12795,-111.65787,39.8,265
11,2026-06-06T11:00,38.12795,-111.65787,43.3,273
12,2026-06-06T12:00,38.12795,-111.65787,44.5,275
13,2026-06-06T13:00,38.12795,-111.65787,42.0,272
14,2026-06-06T14:00,38.12795,-111.65787,43.2,270
15,2026-06-06T15:00,38.12795,-111.65787,48.2,264
16,2026-06-06T16:00,38.12795,-111.65787,51.1,261
17,2026-06-06T17:00,38.12795,-111.65787,53.7,260
18,2026-06-06T18:00,38.12795,-111.65787,57.9,257
19,2026-06-06T19:00,38.12795,-111.65787,60.8,255
20,2026-06-06T20:00,38.12795,-111.65787,55.9,255
21,2026-06-06T21:00,38.12795,-111.65787,57.0,255
22,2026-06-06T22:00,38.12795,-111.65787,58.8,258
23,2026-06-06T23:00,38.12795,-111.65787,63.3,260
24,2026-06-07T00:00,38.12795,-111.65787,62.1,260
25,2026-06-07T01:00,38.12795,-111.65787,63.5,259
26,2026-06-07T02:00,38.12795,-111.65787,68.7,258
27,2026-06-07T03:00,38.12795,-111.65787,69.9,258
28,2026-06-07T04:00,38.12795,-111.65787,71.9,255
29,2026-06-07T05:00,38.12795,-111.65787,75.2,253
30,2026-06-07T06:00,38.12795,-111.65787,80.1,251
31,2026-06-07T07:00,38.12795,-111.65787,88.1,250
32,2026-06-07T08:00,38.12795,-111.65787,93.0,250
33,2026-06-07T09:00,38.12795,-111.65787,98.3,252
34,2026-06-07T10:00,38.12795,-111.65787,102.5,254
35,2026-06-07T11:00,38.12795,-111.65787,103.4,255
36,2026-06-07T12:00,38.12795,-111.65787,105.5,253
37,2026-06-07T13:00,38.12795,-111.65787,103.6,252
38,2026-06-07T14:00,38.12795,-111.65787,98.7,249
39,2026-06-07T15:00,38.12795,-111.65787,92.4,245
40,2026-06-07T16:00,38.12795,-111.65787,91.8,241
41,2026-06-07T17:00,38.12795,-111.65787,90.8,241
42,2026-06-07T18:00,38.12795,-111.65787,88.1,241
43,2026-06-07T19:00,38.12795,-111.65787,87.7,240
44,2026-06-07T20:00,38.12795,-111.65787,93.5,241
45,2026-06-07T21:00,38.12795,-111.65787,96.3,239
46,2026-06-07T22:00,38.12795,-111.65787,99.0,239
47,2026-06-07T23:00,38.12795,-111.65787,96.7,240
0,2026-06-06T00:00,38.13546,-105.99054,6.1,11
1,2026-06-06T01:00,38.13546,-105.99054,9.1,23
2,2026-06-06T02:00,38.13546,-105.99054,13.3,5
3,2026-06-06T03:00,38.13546,-105.99054,15.8,351
4,2026-06-06T04:00,38.13546,-105.99054,15.2,18
5,2026-06-06T05:00,38.13546,-105.99054,12.1,6
6,2026-06-06T06:00,38.13546,-105.99054,8.4,360
7,2026-06-06T07:00,38.13546,-105.99054,13.2,360
8,2026-06-06T08:00,38.13546,-105.99054,20.5,353
9,2026-06-06T09:00,38.13546,-105.99054,26.2,344
10,2026-06-06T10:00,38.13546,-105.99054,27.4,331
11,2026-06-06T11:00,38.13546,-105.99054,29.3,325
12,2026-06-06T12:00,38.13546,-105.99054,30.3,326
13,2026-06-06T13:00,38.13546,-105.99054,27.6,326
14,2026-06-06T14:00,38.13546,-105.99054,30.0,323
15,2026-06-06T15:00,38.13546,-105.99054,32.0,326
16,2026-06-06T16:00,38.13546,-105.99054,28.5,338
17,2026-06-06T17:00,38.13546,-105.99054,25.2,360
18,2026-06-06T18:00,38.13546,-105.99054,20.1,17
19,2026-06-06T19:00,38.13546,-105.99054,12.1,6
20,2026-06-06T20:00,38.13546,-105.99054,8.5,8
21,2026-06-06T21:00,38.13546,-105.99054,5.4,297
22,2026-06-06T22:00,38.13546,-105.99054,12.1,276
23,2026-06-06T23:00,38.13546,-105.99054,18.0,274
24,2026-06-07T00:00,38.13546,-105.99054,19.3,277
25,2026-06-07T01:00,38.13546,-105.99054,13.3,275
26,2026-06-07T02:00,38.13546,-105.99054,16.7,249
27,2026-06-07T03:00,38.13546,-105.99054,23.6,255
28,2026-06-07T04:00,38.13546,-105.99054,20.4,267
29,2026-06-07T05:00,38.13546,-105.99054,24.7,256
30,2026-06-07T06:00,38.13546,-105.99054,35.3,252
31,2026-06-07T07:00,38.13546,-105.99054,35.8,256
32,2026-06-07T08:00,38.13546,-105.99054,31.2,254
33,2026-06-07T09:00,38.13546,-105.99054,29.7,256
34,2026-06-07T10:00,38.13546,-105.99054,31.2,254
35,2026-06-07T11:00,38.13546,-105.99054,31.5,252
36,2026-06-07T12:00,38.13546,-105.99054,28.6,237
37,2026-06-07T13:00,38.13546,-105.99054,32.6,234
38,2026-06-07T14:00,38.13546,-105.99054,41.9,246
39,2026-06-07T15:00,38.13546,-105.99054,42.4,262
40,2026-06-07T16:00,38.13546,-105.99054,37.3,266
41,2026-06-07T17:00,38.13546,-105.99054,38.6,265
